event_id,event_type,source_location,sensor_id,time_step,particle_count,freeman_tukey
57,HVACDrift,3,5,51,7,5.4741784358107815
57,HVACDrift,3,5,52,4,4.23606797749979
57,HVACDrift,3,5,53,5,4.685557720282968
57,HVACDrift,3,5,54,9,6.16227766016838
57,HVACDrift,3,5,55,8,5.82842712474619
57,HVACDrift,3,5,56,12,7.069652890601743
57,HVACDrift,3,5,57,5,4.685557720282968
57,HVACDrift,3,5,58,7,5.4741784358107815
57,HVACDrift,3,5,59,9,6.16227766016838
58,GloveBreach,2,0,0,1,2.414213562373095
58,GloveBreach,2,0,1,3,3.732050807568877
58,GloveBreach,2,0,2,3,3.732050807568877
58,GloveBreach,2,0,3,2,3.1462643699419726
58,GloveBreach,2,0,4,5,4.685557720282968
58,GloveBreach,2,0,5,7,5.4741784358107815
58,GloveBreach,2,0,6,6,5.095241053847769
58,GloveBreach,2,0,7,2,3.1462643699419726
58,GloveBreach,2,0,8,0,1.0
58,GloveBreach,2,0,9,4,4.23606797749979
58,GloveBreach,2,0,10,1,2.414213562373095
58,GloveBreach,2,0,11,5,4.685557720282968
58,GloveBreach,2,0,12,7,5.4741784358107815
58,GloveBreach,2,0,13,6,5.095241053847769
58,GloveBreach,2,0,14,2,3.1462643699419726
58,GloveBreach,2,0,15,9,6.16227766016838
58,GloveBreach,2,0,16,3,3.732050807568877
58,GloveBreach,2,0,17,7,5.4741784358107815
58,GloveBreach,2,0,18,2,3.1462643699419726
58,GloveBreach,2,0,19,4,4.23606797749979
58,GloveBreach,2,0,20,5,4.685557720282968
58,GloveBreach,2,0,21,1,2.414213562373095
58,GloveBreach,2,0,22,4,4.23606797749979
58,GloveBreach,2,0,23,2,3.1462643699419726
58,GloveBreach,2,0,24,2,3.1462643699419726
58,GloveBreach,2,0,25,6,5.095241053847769
58,GloveBreach,2,0,26,3,3.732050807568877
58,GloveBreach,2,0,27,6,5.095241053847769
58,GloveBreach,2,0,28,1,2.414213562373095
58,GloveBreach,2,0,29,2,3.1462643699419726
58,GloveBreach,2,0,30,2,3.1462643699419726
58,GloveBreach,2,0,31,2,3.1462643699419726
58,GloveBreach,2,0,32,5,4.685557720282968
58,GloveBreach,2,0,33,2,3.1462643699419726
58,GloveBreach,2,0,34,3,3.732050807568877
58,GloveBreach,2,0,35,0,1.0
58,GloveBreach,2,0,36,2,3.1462643699419726
58,GloveBreach,2,0,37,4,4.23606797749979
58,GloveBreach,2,0,38,3,3.732050807568877
58,GloveBreach,2,0,39,2,3.1462643699419726
58,GloveBreach,2,0,40,4,4.23606797749979
58,GloveBreach,2,0,41,1,2.414213562373095
58,GloveBreach,2,0,42,3,3.732050807568877
58,GloveBreach,2,0,43,2,3.1462643699419726
58,GloveBreach,2,0,44,1,2.414213562373095
58,GloveBreach,2,0,45,6,5.095241053847769
58,GloveBreach,2,0,46,2,3.1462643699419726
58,GloveBreach,2,0,47,2,3.1462643699419726
58,GloveBreach,2,0,48,3,3.732050807568877
58,GloveBreach,2,0,49,7,5.4741784358107815
58,GloveBreach,2,0,50,3,3.732050807568877
58,GloveBreach,2,0,51,1,2.414213562373095
58,GloveBreach,2,0,52,8,5.82842712474619
58,GloveBreach,2,0,53,2,3.1462643699419726
58,GloveBreach,2,0,54,1,2.414213562373095
58,GloveBreach,2,0,55,2,3.1462643699419726
58,GloveBreach,2,0,56,8,5.82842712474619
58,GloveBreach,2,0,57,7,5.4741784358107815
58,GloveBreach,2,0,58,2,3.1462643699419726
58,GloveBreach,2,0,59,3,3.732050807568877
58,GloveBreach,2,1,0,2,3.1462643699419726
58,GloveBreach,2,1,1,6,5.095241053847769
58,GloveBreach,2,1,2,3,3.732050807568877
58,GloveBreach,2,1,3,3,3.732050807568877
58,GloveBreach,2,1,4,5,4.685557720282968
58,GloveBreach,2,1,5,3,3.732050807568877
58,GloveBreach,2,1,6,6,5.095241053847769
58,GloveBreach,2,1,7,6,5.095241053847769
58,GloveBreach,2,1,8,5,4.685557720282968
58,GloveBreach,2,1,9,1,2.414213562373095
58,GloveBreach,2,1,10,4,4.23606797749979
58,GloveBreach,2,1,11,3,3.732050807568877
58,GloveBreach,2,1,12,11,6.780726405493154
58,GloveBreach,2,1,13,8,5.82842712474619
58,GloveBreach,2,1,14,9,6.16227766016838
58,GloveBreach,2,1,15,8,5.82842712474619
58,GloveBreach,2,1,16,8,5.82842712474619
58,GloveBreach,2,1,17,10,6.47890245052378
58,GloveBreach,2,1,18,5,4.685557720282968
58,GloveBreach,2,1,19,6,5.095241053847769
58,GloveBreach,2,1,20,6,5.095241053847769
58,GloveBreach,2,1,21,6,5.095241053847769
58,GloveBreach,2,1,22,6,5.095241053847769
58,GloveBreach,2,1,23,5,4.685557720282968
58,GloveBreach,2,1,24,5,4.685557720282968
58,GloveBreach,2,1,25,4,4.23606797749979
58,GloveBreach,2,1,26,5,4.685557720282968
58,GloveBreach,2,1,27,7,5.4741784358107815
58,GloveBreach,2,1,28,1,2.414213562373095
58,GloveBreach,2,1,29,5,4.685557720282968
58,GloveBreach,2,1,30,2,3.1462643699419726
58,GloveBreach,2,1,31,4,4.23606797749979
58,GloveBreach,2,1,32,7,5.4741784358107815
58,GloveBreach,2,1,33,2,3.1462643699419726
58,GloveBreach,2,1,34,2,3.1462643699419726
58,GloveBreach,2,1,35,3,3.732050807568877
58,GloveBreach,2,1,36,3,3.732050807568877
58,GloveBreach,2,1,37,3,3.732050807568877
58,GloveBreach,2,1,38,4,4.23606797749979
58,GloveBreach,2,1,39,5,4.685557720282968
58,GloveBreach,2,1,40,4,4.23606797749979
58,GloveBreach,2,1,41,1,2.414213562373095
58,GloveBreach,2,1,42,2,3.1462643699419726
58,GloveBreach,2,1,43,3,3.732050807568877
58,GloveBreach,2,1,44,3,3.732050807568877
58,GloveBreach,2,1,45,5,4.685557720282968
58,GloveBreach,2,1,46,3,3.732050807568877
58,GloveBreach,2,1,47,4,4.23606797749979
58,GloveBreach,2,1,48,3,3.732050807568877
58,GloveBreach,2,1,49,3,3.732050807568877
58,GloveBreach,2,1,50,3,3.732050807568877
58,GloveBreach,2,1,51,0,1.0
58,GloveBreach,2,1,52,4,4.23606797749979
58,GloveBreach,2,1,53,3,3.732050807568877
58,GloveBreach,2,1,54,0,1.0
58,GloveBreach,2,1,55,5,4.685557720282968
58,GloveBreach,2,1,56,4,4.23606797749979
58,GloveBreach,2,1,57,4,4.23606797749979
58,GloveBreach,2,1,58,5,4.685557720282968
58,GloveBreach,2,1,59,1,2.414213562373095
58,GloveBreach,2,2,0,2,3.1462643699419726
58,GloveBreach,2,2,1,1,2.414213562373095
58,GloveBreach,2,2,2,4,4.23606797749979
58,GloveBreach,2,2,3,4,4.23606797749979
58,GloveBreach,2,2,4,3,3.732050807568877
58,GloveBreach,2,2,5,4,4.23606797749979
58,GloveBreach,2,2,6,0,1.0
58,GloveBreach,2,2,7,3,3.732050807568877
58,GloveBreach,2,2,8,1,2.414213562373095
58,GloveBreach,2,2,9,7,5.4741784358107815
58,GloveBreach,2,2,10,4,4.23606797749979
58,GloveBreach,2,2,11,2,3.1462643699419726
58,GloveBreach,2,2,12,23,9.694811008879075
58,GloveBreach,2,2,13,15,7.872983346207417
58,GloveBreach,2,2,14,14,7.614640732981359
58,GloveBreach,2,2,15,12,7.069652890601743
58,GloveBreach,2,2,16,13,7.3472086622379305
58,GloveBreach,2,2,17,2,3.1462643699419726
58,GloveBreach,2,2,18,14,7.614640732981359
58,GloveBreach,2,2,19,12,7.069652890601743
58,GloveBreach,2,2,20,15,7.872983346207417
58,GloveBreach,2,2,21,6,5.095241053847769
58,GloveBreach,2,2,22,10,6.47890245052378
58,GloveBreach,2,2,23,10,6.47890245052378
58,GloveBreach,2,2,24,4,4.23606797749979
58,GloveBreach,2,2,25,11,6.780726405493154
58,GloveBreach,2,2,26,10,6.47890245052378
58,GloveBreach,2,2,27,9,6.16227766016838
58,GloveBreach,2,2,28,5,4.685557720282968
58,GloveBreach,2,2,29,7,5.4741784358107815
58,GloveBreach,2,2,30,7,5.4741784358107815
58,GloveBreach,2,2,31,4,4.23606797749979
58,GloveBreach,2,2,32,5,4.685557720282968
58,GloveBreach,2,2,33,4,4.23606797749979
58,GloveBreach,2,2,34,4,4.23606797749979
58,GloveBreach,2,2,35,2,3.1462643699419726
58,GloveBreach,2,2,36,5,4.685557720282968
58,GloveBreach,2,2,37,5,4.685557720282968
58,GloveBreach,2,2,38,4,4.23606797749979
58,GloveBreach,2,2,39,9,6.16227766016838
58,GloveBreach,2,2,40,2,3.1462643699419726
58,GloveBreach,2,2,41,5,4.685557720282968
58,GloveBreach,2,2,42,7,5.4741784358107815
58,GloveBreach,2,2,43,1,2.414213562373095
58,GloveBreach,2,2,44,6,5.095241053847769
58,GloveBreach,2,2,45,4,4.23606797749979
58,GloveBreach,2,2,46,5,4.685557720282968
58,GloveBreach,2,2,47,5,4.685557720282968
58,GloveBreach,2,2,48,6,5.095241053847769
58,GloveBreach,2,2,49,2,3.1462643699419726
58,GloveBreach,2,2,50,4,4.23606797749979
58,GloveBreach,2,2,51,1,2.414213562373095
58,GloveBreach,2,2,52,1,2.414213562373095
58,GloveBreach,2,2,53,3,3.732050807568877
58,GloveBreach,2,2,54,2,3.1462643699419726
58,GloveBreach,2,2,55,1,2.414213562373095
58,GloveBreach,2,2,56,5,4.685557720282968
58,GloveBreach,2,2,57,2,3.1462643699419726
58,GloveBreach,2,2,58,1,2.414213562373095
58,GloveBreach,2,2,59,5,4.685557720282968
58,GloveBreach,2,3,0,3,3.732050807568877
58,GloveBreach,2,3,1,0,1.0
58,GloveBreach,2,3,2,7,5.4741784358107815
58,GloveBreach,2,3,3,1,2.414213562373095
58,GloveBreach,2,3,4,4,4.23606797749979
58,GloveBreach,2,3,5,2,3.1462643699419726
58,GloveBreach,2,3,6,1,2.414213562373095
58,GloveBreach,2,3,7,3,3.732050807568877
58,GloveBreach,2,3,8,3,3.732050807568877
58,GloveBreach,2,3,9,7,5.4741784358107815
58,GloveBreach,2,3,10,2,3.1462643699419726
58,GloveBreach,2,3,11,4,4.23606797749979
58,GloveBreach,2,3,12,8,5.82842712474619
58,GloveBreach,2,3,13,5,4.685557720282968
58,GloveBreach,2,3,14,11,6.780726405493154
58,GloveBreach,2,3,15,9,6.16227766016838
58,GloveBreach,2,3,16,10,6.47890245052378
58,GloveBreach,2,3,17,4,4.23606797749979
58,GloveBreach,2,3,18,5,4.685557720282968
58,GloveBreach,2,3,19,3,3.732050807568877
58,GloveBreach,2,3,20,8,5.82842712474619
58,GloveBreach,2,3,21,4,4.23606797749979
58,GloveBreach,2,3,22,3,3.732050807568877
58,GloveBreach,2,3,23,8,5.82842712474619
58,GloveBreach,2,3,24,3,3.732050807568877
58,GloveBreach,2,3,25,8,5.82842712474619
58,GloveBreach,2,3,26,3,3.732050807568877
58,GloveBreach,2,3,27,7,5.4741784358107815
58,GloveBreach,2,3,28,9,6.16227766016838
58,GloveBreach,2,3,29,5,4.685557720282968
58,GloveBreach,2,3,30,4,4.23606797749979
58,GloveBreach,2,3,31,4,4.23606797749979
58,GloveBreach,2,3,32,4,4.23606797749979
58,GloveBreach,2,3,33,3,3.732050807568877
58,GloveBreach,2,3,34,3,3.732050807568877
58,GloveBreach,2,3,35,4,4.23606797749979
58,GloveBreach,2,3,36,3,3.732050807568877
58,GloveBreach,2,3,37,3,3.732050807568877
58,GloveBreach,2,3,38,5,4.685557720282968
58,GloveBreach,2,3,39,3,3.732050807568877
58,GloveBreach,2,3,40,9,6.16227766016838
58,GloveBreach,2,3,41,2,3.1462643699419726
58,GloveBreach,2,3,42,3,3.732050807568877
58,GloveBreach,2,3,43,3,3.732050807568877
58,GloveBreach,2,3,44,0,1.0
58,GloveBreach,2,3,45,2,3.1462643699419726
58,GloveBreach,2,3,46,5,4.685557720282968
58,GloveBreach,2,3,47,3,3.732050807568877
58,GloveBreach,2,3,48,5,4.685557720282968
58,GloveBreach,2,3,49,4,4.23606797749979
58,GloveBreach,2,3,50,5,4.685557720282968
58,GloveBreach,2,3,51,2,3.1462643699419726
58,GloveBreach,2,3,52,1,2.414213562373095
58,GloveBreach,2,3,53,3,3.732050807568877
58,GloveBreach,2,3,54,5,4.685557720282968
58,GloveBreach,2,3,55,1,2.414213562373095
58,GloveBreach,2,3,56,4,4.23606797749979
58,GloveBreach,2,3,57,4,4.23606797749979
58,GloveBreach,2,3,58,0,1.0
58,GloveBreach,2,3,59,7,5.4741784358107815
58,GloveBreach,2,4,0,3,3.732050807568877
58,GloveBreach,2,4,1,2,3.1462643699419726
58,GloveBreach,2,4,2,4,4.23606797749979
58,GloveBreach,2,4,3,2,3.1462643699419726
58,GloveBreach,2,4,4,4,4.23606797749979
58,GloveBreach,2,4,5,3,3.732050807568877
58,GloveBreach,2,4,6,3,3.732050807568877
58,GloveBreach,2,4,7,0,1.0
58,GloveBreach,2,4,8,2,3.1462643699419726
58,GloveBreach,2,4,9,3,3.732050807568877
58,GloveBreach,2,4,10,2,3.1462643699419726
58,GloveBreach,2,4,11,3,3.732050807568877
58,GloveBreach,2,4,12,4,4.23606797749979
58,GloveBreach,2,4,13,4,4.23606797749979
58,GloveBreach,2,4,14,3,3.732050807568877
58,GloveBreach,2,4,15,7,5.4741784358107815
58,GloveBreach,2,4,16,5,4.685557720282968
58,GloveBreach,2,4,17,4,4.23606797749979
58,GloveBreach,2,4,18,4,4.23606797749979
58,GloveBreach,2,4,19,5,4.685557720282968
58,GloveBreach,2,4,20,7,5.4741784358107815
58,GloveBreach,2,4,21,5,4.685557720282968
58,GloveBreach,2,4,22,9,6.16227766016838
58,GloveBreach,2,4,23,5,4.685557720282968
58,GloveBreach,2,4,24,2,3.1462643699419726
58,GloveBreach,2,4,25,3,3.732050807568877
58,GloveBreach,2,4,26,1,2.414213562373095
58,GloveBreach,2,4,27,3,3.732050807568877
58,GloveBreach,2,4,28,4,4.23606797749979
58,GloveBreach,2,4,29,8,5.82842712474619
58,GloveBreach,2,4,30,2,3.1462643699419726
58,GloveBreach,2,4,31,3,3.732050807568877
58,GloveBreach,2,4,32,2,3.1462643699419726
58,GloveBreach,2,4,33,2,3.1462643699419726
58,GloveBreach,2,4,34,3,3.732050807568877
58,GloveBreach,2,4,35,5,4.685557720282968
58,GloveBreach,2,4,36,0,1.0
58,GloveBreach,2,4,37,0,1.0
58,GloveBreach,2,4,38,6,5.095241053847769
58,GloveBreach,2,4,39,1,2.414213562373095
58,GloveBreach,2,4,40,1,2.414213562373095
58,GloveBreach,2,4,41,4,4.23606797749979
58,GloveBreach,2,4,42,2,3.1462643699419726
58,GloveBreach,2,4,43,2,3.1462643699419726
58,GloveBreach,2,4,44,2,3.1462643699419726
58,GloveBreach,2,4,45,4,4.23606797749979
58,GloveBreach,2,4,46,1,2.414213562373095
58,GloveBreach,2,4,47,1,2.414213562373095
58,GloveBreach,2,4,48,3,3.732050807568877
58,GloveBreach,2,4,49,6,5.095241053847769
58,GloveBreach,2,4,50,4,4.23606797749979
58,GloveBreach,2,4,51,3,3.732050807568877
58,GloveBreach,2,4,52,3,3.732050807568877
58,GloveBreach,2,4,53,1,2.414213562373095
58,GloveBreach,2,4,54,2,3.1462643699419726
58,GloveBreach,2,4,55,1,2.414213562373095
58,GloveBreach,2,4,56,4,4.23606797749979
58,GloveBreach,2,4,57,1,2.414213562373095
58,GloveBreach,2,4,58,6,5.095241053847769
58,GloveBreach,2,4,59,1,2.414213562373095
58,GloveBreach,2,5,0,3,3.732050807568877
58,GloveBreach,2,5,1,3,3.732050807568877
58,GloveBreach,2,5,2,1,2.414213562373095
58,GloveBreach,2,5,3,1,2.414213562373095
58,GloveBreach,2,5,4,3,3.732050807568877
58,GloveBreach,2,5,5,2,3.1462643699419726
58,GloveBreach,2,5,6,3,3.732050807568877
58,GloveBreach,2,5,7,2,3.1462643699419726
58,GloveBreach,2,5,8,5,4.685557720282968
58,GloveBreach,2,5,9,2,3.1462643699419726
58,GloveBreach,2,5,10,6,5.095241053847769
58,GloveBreach,2,5,11,6,5.095241053847769
58,GloveBreach,2,5,12,7,5.4741784358107815
58,GloveBreach,2,5,13,3,3.732050807568877
58,GloveBreach,2,5,14,2,3.1462643699419726
58,GloveBreach,2,5,15,5,4.685557720282968
58,GloveBreach,2,5,16,5,4.685557720282968
58,GloveBreach,2,5,17,0,1.0
58,GloveBreach,2,5,18,1,2.414213562373095
58,GloveBreach,2,5,19,3,3.732050807568877
58,GloveBreach,2,5,20,3,3.732050807568877
58,GloveBreach,2,5,21,4,4.23606797749979
58,GloveBreach,2,5,22,1,2.414213562373095
58,GloveBreach,2,5,23,5,4.685557720282968
58,GloveBreach,2,5,24,5,4.685557720282968
58,GloveBreach,2,5,25,3,3.732050807568877
58,GloveBreach,2,5,26,7,5.4741784358107815
58,GloveBreach,2,5,27,0,1.0
58,GloveBreach,2,5,28,4,4.23606797749979
58,GloveBreach,2,5,29,2,3.1462643699419726
58,GloveBreach,2,5,30,3,3.732050807568877
58,GloveBreach,2,5,31,0,1.0
58,GloveBreach,2,5,32,2,3.1462643699419726
58,GloveBreach,2,5,33,2,3.1462643699419726
58,GloveBreach,2,5,34,1,2.414213562373095
58,GloveBreach,2,5,35,5,4.685557720282968
58,GloveBreach,2,5,36,3,3.732050807568877
58,GloveBreach,2,5,37,4,4.23606797749979
58,GloveBreach,2,5,38,3,3.732050807568877
58,GloveBreach,2,5,39,5,4.685557720282968
58,GloveBreach,2,5,40,2,3.1462643699419726
58,GloveBreach,2,5,41,4,4.23606797749979
58,GloveBreach,2,5,42,4,4.23606797749979
58,GloveBreach,2,5,43,2,3.1462643699419726
58,GloveBreach,2,5,44,4,4.23606797749979
58,GloveBreach,2,5,45,2,3.1462643699419726
58,GloveBreach,2,5,46,3,3.732050807568877
58,GloveBreach,2,5,47,3,3.732050807568877
58,GloveBreach,2,5,48,1,2.414213562373095
58,GloveBreach,2,5,49,3,3.732050807568877
58,GloveBreach,2,5,50,4,4.23606797749979
58,GloveBreach,2,5,51,3,3.732050807568877
58,GloveBreach,2,5,52,0,1.0
58,GloveBreach,2,5,53,4,4.23606797749979
58,GloveBreach,2,5,54,5,4.685557720282968
58,GloveBreach,2,5,55,1,2.414213562373095
58,GloveBreach,2,5,56,1,2.414213562373095
58,GloveBreach,2,5,57,1,2.414213562373095
58,GloveBreach,2,5,58,4,4.23606797749979
58,GloveBreach,2,5,59,2,3.1462643699419726
59,MechanicalFriction,4,0,0,2,3.1462643699419726
59,MechanicalFriction,4,0,1,1,2.414213562373095
59,MechanicalFriction,4,0,2,2,3.1462643699419726
59,MechanicalFriction,4,0,3,0,1.0
59,MechanicalFriction,4,0,4,1,2.414213562373095
59,MechanicalFriction,4,0,5,0,1.0
59,MechanicalFriction,4,0,6,1,2.414213562373095
59,MechanicalFriction,4,0,7,4,4.23606797749979
59,MechanicalFriction,4,0,8,2,3.1462643699419726
59,MechanicalFriction,4,0,9,2,3.1462643699419726
59,MechanicalFriction,4,0,10,2,3.1462643699419726
59,MechanicalFriction,4,0,11,1,2.414213562373095
59,MechanicalFriction,4,0,12,4,4.23606797749979
59,MechanicalFriction,4,0,13,2,3.1462643699419726
59,MechanicalFriction,4,0,14,0,1.0
59,MechanicalFriction,4,0,15,1,2.414213562373095
59,MechanicalFriction,4,0,16,0,1.0
59,MechanicalFriction,4,0,17,3,3.732050807568877
59,MechanicalFriction,4,0,18,1,2.414213562373095
59,MechanicalFriction,4,0,19,2,3.1462643699419726
59,MechanicalFriction,4,0,20,0,1.0
59,MechanicalFriction,4,0,21,3,3.732050807568877
59,MechanicalFriction,4,0,22,1,2.414213562373095
59,MechanicalFriction,4,0,23,1,2.414213562373095
59,MechanicalFriction,4,0,24,2,3.1462643699419726
59,MechanicalFriction,4,0,25,0,1.0
59,MechanicalFriction,4,0,26,3,3.732050807568877
59,MechanicalFriction,4,0,27,1,2.414213562373095
59,MechanicalFriction,4,0,28,2,3.1462643699419726
59,MechanicalFriction,4,0,29,1,2.414213562373095
59,MechanicalFriction,4,0,30,4,4.23606797749979
59,MechanicalFriction,4,0,31,1,2.414213562373095
59,MechanicalFriction,4,0,32,0,1.0
59,MechanicalFriction,4,0,33,1,2.414213562373095
59,MechanicalFriction,4,0,34,1,2.414213562373095
59,MechanicalFriction,4,0,35,3,3.732050807568877
59,MechanicalFriction,4,0,36,1,2.414213562373095
59,MechanicalFriction,4,0,37,2,3.1462643699419726
59,MechanicalFriction,4,0,38,2,3.1462643699419726
59,MechanicalFriction,4,0,39,1,2.414213562373095
59,MechanicalFriction,4,0,40,1,2.414213562373095
59,MechanicalFriction,4,0,41,0,1.0
59,MechanicalFriction,4,0,42,0,1.0
59,MechanicalFriction,4,0,43,3,3.732050807568877
59,MechanicalFriction,4,0,44,1,2.414213562373095
59,MechanicalFriction,4,0,45,2,3.1462643699419726
59,MechanicalFriction,4,0,46,2,3.1462643699419726
59,MechanicalFriction,4,0,47,0,1.0
59,MechanicalFriction,4,0,48,1,2.414213562373095
59,MechanicalFriction,4,0,49,0,1.0
59,MechanicalFriction,4,0,50,2,3.1462643699419726
59,MechanicalFriction,4,0,51,0,1.0
59,MechanicalFriction,4,0,52,0,1.0
59,MechanicalFriction,4,0,53,1,2.414213562373095
59,MechanicalFriction,4,0,54,1,2.414213562373095
59,MechanicalFriction,4,0,55,1,2.414213562373095
59,MechanicalFriction,4,0,56,0,1.0
59,MechanicalFriction,4,0,57,1,2.414213562373095
59,MechanicalFriction,4,0,58,0,1.0
59,MechanicalFriction,4,0,59,2,3.1462643699419726
59,MechanicalFriction,4,1,0,0,1.0
59,MechanicalFriction,4,1,1,2,3.1462643699419726
59,MechanicalFriction,4,1,2,2,3.1462643699419726
59,MechanicalFriction,4,1,3,1,2.414213562373095
59,MechanicalFriction,4,1,4,1,2.414213562373095
59,MechanicalFriction,4,1,5,4,4.23606797749979
59,MechanicalFriction,4,1,6,1,2.414213562373095
59,MechanicalFriction,4,1,7,1,2.414213562373095
59,MechanicalFriction,4,1,8,1,2.414213562373095
59,MechanicalFriction,4,1,9,2,3.1462643699419726
59,MechanicalFriction,4,1,10,2,3.1462643699419726
59,MechanicalFriction,4,1,11,1,2.414213562373095
59,MechanicalFriction,4,1,12,3,3.732050807568877
59,MechanicalFriction,4,1,13,1,2.414213562373095
59,MechanicalFriction,4,1,14,2,3.1462643699419726
59,MechanicalFriction,4,1,15,3,3.732050807568877
59,MechanicalFriction,4,1,16,1,2.414213562373095
59,MechanicalFriction,4,1,17,0,1.0
59,MechanicalFriction,4,1,18,1,2.414213562373095
59,MechanicalFriction,4,1,19,5,4.685557720282968
59,MechanicalFriction,4,1,20,3,3.732050807568877
59,MechanicalFriction,4,1,21,3,3.732050807568877
59,MechanicalFriction,4,1,22,2,3.1462643699419726
59,MechanicalFriction,4,1,23,0,1.0
59,MechanicalFriction,4,1,24,1,2.414213562373095
59,MechanicalFriction,4,1,25,1,2.414213562373095
59,MechanicalFriction,4,1,26,1,2.414213562373095
59,MechanicalFriction,4,1,27,1,2.414213562373095
59,MechanicalFriction,4,1,28,4,4.23606797749979
59,MechanicalFriction,4,1,29,2,3.1462643699419726
59,MechanicalFriction,4,1,30,1,2.414213562373095
59,MechanicalFriction,4,1,31,2,3.1462643699419726
59,MechanicalFriction,4,1,32,0,1.0
59,MechanicalFriction,4,1,33,0,1.0
59,MechanicalFriction,4,1,34,2,3.1462643699419726
59,MechanicalFriction,4,1,35,4,4.23606797749979
59,MechanicalFriction,4,1,36,3,3.732050807568877
59,MechanicalFriction,4,1,37,1,2.414213562373095
59,MechanicalFriction,4,1,38,4,4.23606797749979
59,MechanicalFriction,4,1,39,0,1.0
59,MechanicalFriction,4,1,40,2,3.1462643699419726
59,MechanicalFriction,4,1,41,1,2.414213562373095
59,MechanicalFriction,4,1,42,1,2.414213562373095
59,MechanicalFriction,4,1,43,2,3.1462643699419726
59,MechanicalFriction,4,1,44,3,3.732050807568877
59,MechanicalFriction,4,1,45,0,1.0
59,MechanicalFriction,4,1,46,2,3.1462643699419726
59,MechanicalFriction,4,1,47,0,1.0
59,MechanicalFriction,4,1,48,0,1.0
59,MechanicalFriction,4,1,49,2,3.1462643699419726
59,MechanicalFriction,4,1,50,2,3.1462643699419726
59,MechanicalFriction,4,1,51,3,3.732050807568877
59,MechanicalFriction,4,1,52,2,3.1462643699419726
59,MechanicalFriction,4,1,53,1,2.414213562373095
59,MechanicalFriction,4,1,54,2,3.1462643699419726
59,MechanicalFriction,4,1,55,2,3.1462643699419726
59,MechanicalFriction,4,1,56,2,3.1462643699419726
59,MechanicalFriction,4,1,57,0,1.0
59,MechanicalFriction,4,1,58,2,3.1462643699419726
59,MechanicalFriction,4,1,59,4,4.23606797749979
59,MechanicalFriction,4,2,0,1,2.414213562373095
59,MechanicalFriction,4,2,1,0,1.0
59,MechanicalFriction,4,2,2,1,2.414213562373095
59,MechanicalFriction,4,2,3,0,1.0
59,MechanicalFriction,4,2,4,3,3.732050807568877
59,MechanicalFriction,4,2,5,2,3.1462643699419726
59,MechanicalFriction,4,2,6,1,2.414213562373095
59,MechanicalFriction,4,2,7,4,4.23606797749979
59,MechanicalFriction,4,2,8,1,2.414213562373095
59,MechanicalFriction,4,2,9,1,2.414213562373095
59,MechanicalFriction,4,2,10,0,1.0
59,MechanicalFriction,4,2,11,6,5.095241053847769
59,MechanicalFriction,4,2,12,2,3.1462643699419726
59,MechanicalFriction,4,2,13,3,3.732050807568877
59,MechanicalFriction,4,2,14,1,2.414213562373095
59,MechanicalFriction,4,2,15,0,1.0
59,MechanicalFriction,4,2,16,3,3.732050807568877
59,MechanicalFriction,4,2,17,0,1.0
59,MechanicalFriction,4,2,18,3,3.732050807568877
59,MechanicalFriction,4,2,19,4,4.23606797749979
59,MechanicalFriction,4,2,20,4,4.23606797749979
59,MechanicalFriction,4,2,21,3,3.732050807568877
59,MechanicalFriction,4,2,22,1,2.414213562373095
59,MechanicalFriction,4,2,23,5,4.685557720282968
59,MechanicalFriction,4,2,24,2,3.1462643699419726
59,MechanicalFriction,4,2,25,1,2.414213562373095
59,MechanicalFriction,4,2,26,3,3.732050807568877
59,MechanicalFriction,4,2,27,2,3.1462643699419726
59,MechanicalFriction,4,2,28,4,4.23606797749979
59,MechanicalFriction,4,2,29,2,3.1462643699419726
59,MechanicalFriction,4,2,30,3,3.732050807568877
59,MechanicalFriction,4,2,31,3,3.732050807568877
59,MechanicalFriction,4,2,32,2,3.1462643699419726
59,MechanicalFriction,4,2,33,2,3.1462643699419726
59,MechanicalFriction,4,2,34,2,3.1462643699419726
59,MechanicalFriction,4,2,35,5,4.685557720282968
59,MechanicalFriction,4,2,36,2,3.1462643699419726
59,MechanicalFriction,4,2,37,3,3.732050807568877
59,MechanicalFriction,4,2,38,0,1.0
59,MechanicalFriction,4,2,39,2,3.1462643699419726
59,MechanicalFriction,4,2,40,1,2.414213562373095
59,MechanicalFriction,4,2,41,1,2.414213562373095
59,MechanicalFriction,4,2,42,1,2.414213562373095
59,MechanicalFriction,4,2,43,3,3.732050807568877
59,MechanicalFriction,4,2,44,4,4.23606797749979
59,MechanicalFriction,4,2,45,2,3.1462643699419726
59,MechanicalFriction,4,2,46,1,2.414213562373095
59,MechanicalFriction,4,2,47,1,2.414213562373095
59,MechanicalFriction,4,2,48,1,2.414213562373095
59,MechanicalFriction,4,2,49,2,3.1462643699419726
59,MechanicalFriction,4,2,50,1,2.414213562373095
59,MechanicalFriction,4,2,51,2,3.1462643699419726
59,MechanicalFriction,4,2,52,0,1.0
59,MechanicalFriction,4,2,53,0,1.0
59,MechanicalFriction,4,2,54,3,3.732050807568877
59,MechanicalFriction,4,2,55,3,3.732050807568877
59,MechanicalFriction,4,2,56,6,5.095241053847769
